ayr_scd1,typ_scd1,then_scd1,latest_scd1,ssch_scd1,pub_scd1,ctycd_scd1,cty_scd1,zipcd_scd1,dist_scd1,adr_scd1,nt_scd1,ayr_nt_scd1,tscs_lv7_scd1
110,高級中等學校,074313,074313,縣立二林高中,公立,07,彰化縣,526,二林鎮,彰化縣二林鎮中西里二城路6號,,,6
110,高級中等學校,074323,074323,縣立和美高中,公立,07,彰化縣,508,和美鎮,彰化縣和美鎮西園路三十一號,102學年度和美國中(074523)改制完全中學,,5
110,高級中等學校,074328,074328,縣立田中高中,公立,07,彰化縣,520,田中鎮,彰化縣田中鎮文化街23號,,,5
110,高級中等學校,074339,074339,縣立成功高中,公立,07,彰化縣,514,溪湖鎮,彰化縣溪湖鎮福德路310號,99學年度縣立成功國中(074539)改制為縣立成功高中,,5
110,矯正學校、軍警學校,07C301,07C301,勵志中學,公立,07,彰化縣,520,田中鎮,彰化縣田中鎮山腳路五段360巷170號,,,5
110,高級中等學校,080302,080302,國立南投高中,公立,08,南投縣,540,南投市,南投縣南投市建國路137號,,,5
110,高級中等學校,080305,080305,國立中興高中,公立,08,南投縣,540,南投市,南投縣南投市中興新村中學路2號,,,5
110,高級中等學校,080307,080307,國立竹山高中,公立,08,南投縣,557,竹山鎮,南投縣竹山鎮下橫街253號,,,6
110,高級中等學校,080308,080308,國立暨大附中,公立,08,南投縣,545,埔里鎮,南投縣埔里鎮鐵山路1-6號,,,5
110,高級中等學校,080401,080401,國立仁愛高農,公立,08,南投縣,546,仁愛鄉,南投縣仁愛鄉大同村山農巷27號,,,7
110,高級中等學校,080403,080403,國立埔里高工,公立,08,南投縣,545,埔里鎮,南投縣埔里鎮中山路一段435號,,,5
110,高級中等學校,080404,080404,國立南投高商,公立,08,南投縣,540,南投市,南投縣南投市三興里彰南路一段993號,,,5
110,高級中等學校,080406,080406,國立草屯商工,公立,08,南投縣,542,草屯鎮,南投縣草屯鎮芬草路二段736號,,,5
110,高級中等學校,080410,080410,國立水里商工,公立,08,南投縣,553,水里鄉,南投縣水里鄉南湖路1號,,,6
110,高級中等學校,081311,081311,私立五育高中,私立,08,南投縣,540,南投市,南投縣南投市樂利路200號,,,5
110,高級中等學校,081312,081312,私立三育高中,私立,08,南投縣,555,魚池鄉,南投縣魚池鄉瓊文巷39號,,,6
110,高級中等學校,081313,081313,私立弘明實驗高中,私立,08,南投縣,551,名間鄉,南投縣名間鄉東湖村大老巷102號,,,6
110,高級中等學校,081314,081314,私立普台高中,私立,08,南投縣,545,埔里鎮,南投縣埔里鎮一新里中台路5號,,,5
110,高級中等學校,081409,081409,南投縣同德高中,私立,08,南投縣,542,草屯鎮,南投縣草屯鎮中正路培英巷8號,依教育部109年7月24日臺教授國字第1090084381號函及該校109年12月1日同德總字第1090000793號函，核定「南投縣私立同德家事商業職業學校」自109年8月1日起更名為「同德學校財團法人南投縣同德高級中等學校」。,,5
110,高級中等學校,084309,084309,縣立旭光高中,公立,08,南投縣,542,草屯鎮,南投縣草屯鎮中正路568-23號,,,5
110,高級中等學校,090305,090305,國立斗六高中,公立,09,雲林縣,640,斗六市,雲林縣斗六市民生路224號,,,4
110,高級中等學校,090306,090306,國立北港高中,公立,09,雲林縣,651,北港鎮,雲林縣北港鎮成功路26號,,,6
110,高級中等學校,090315,090315,國立虎尾高中,公立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮光復路222號,,,5
110,高級中等學校,090401,090401,國立虎尾農工,公立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮公安里博愛路65號,,,5
110,高級中等學校,090402,090402,國立西螺農工,公立,09,雲林縣,648,西螺鎮,雲林縣西螺鎮大同路4號,,,6
110,高級中等學校,090403,090403,國立斗六家商,公立,09,雲林縣,640,斗六市,雲林縣斗六市成功路120號,,,4
110,高級中等學校,090404,090404,國立北港農工,公立,09,雲林縣,651,北港鎮,雲林縣北港鎮太平路80號,,,6
110,高級中等學校,090413,090413,國立土庫商工,公立,09,雲林縣,633,土庫鎮,雲林縣土庫鎮中央路2號,,,6
110,高級中等學校,091307,091307,私立永年高中,私立,09,雲林縣,633,土庫鎮,雲林縣土庫鎮建國路13號,,,6
110,高級中等學校,091308,091308,私立正心高中,私立,09,雲林縣,640,斗六市,雲林縣斗六市虎溪里正心路1號,,,4
110,高級中等學校,091311,091311,私立文生高中,私立,09,雲林縣,654,四湖鄉,雲林縣四湖鄉中正路509號,,,6
110,高級中等學校,091312,091312,私立巨人高中,私立,09,雲林縣,651,北港鎮,雲林縣北港鎮大同路647號,,,6
110,高級中等學校,091316,091316,私立揚子高中,私立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮潁川里林森路二段541號,,,5
110,高級中等學校,091318,091318,財團法人義峰高中,私立,09,雲林縣,643,林內鄉,雲林縣林內鄉烏麻村長源201號,,,5
110,高級中等學校,091319,091319,福智高中,私立,09,雲林縣,646,古坑鄉,雲林縣古坑鄉麻園村平和23號,,,6
110,高級中等學校,091320,091320,雲林縣維多利亞實驗高中,私立,09,雲林縣,640,斗六市,雲林縣斗六市鎮南路1110號,,,4
110,高級中等學校,091410,091410,私立大成商工,私立,09,雲林縣,632,虎尾鎮,雲林縣虎尾鎮成平街21號,,,5
110,高級中等學校,091414,091414,私立大德工商,私立,09,雲林縣,630,斗南鎮,雲林縣斗南鎮大同路400號,,,5
110,高級中等學校,094301,094301,縣立斗南高中,公立,09,雲林縣,630,斗南鎮,雲林縣斗南鎮中山路212號,,,5
110,高級中等學校,094307,094307,縣立麥寮高中,公立,09,雲林縣,638,麥寮鄉,雲林縣麥寮鄉中興路310號,,,7
110,高級中等學校,094308,094308,縣立古坑華德福實驗高級中學,公立,09,雲林縣,646,古坑鄉,雲林縣古坑鄉荷苞村山峰17號,,,6
110,高級中等學校,094326,094326,縣立蔦松藝術高中,公立,09,雲林縣,652,水林鄉,雲林縣水林鄉松北村1之1號,,,6
110,高級中等學校,100301,100301,國立東石高中,公立,10,嘉義縣,613,朴子市,嘉義縣朴子市大鄉里253號,,,6
110,高級中等學校,100302,100302,國立新港藝術高中,公立,10,嘉義縣,616,新港鄉,嘉義縣新港鄉宮後村藝高路1號,,,6
110,高級中等學校,100402,100402,國立民雄農工,公立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉文隆村81號,,,5
110,高級中等學校,101303,101303,私立同濟高中,私立,10,嘉義縣,622,大林鎮,嘉義縣大林鎮中興路二段303號,,,6
110,高級中等學校,101304,101304,私立協同高中,私立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉建國路二段31號,,,5
110,高級中等學校,101405,101405,私立協志工商,私立,10,嘉義縣,621,民雄鄉,嘉義縣民雄鄉東榮村建國路2段285巷11號,,,5
110,高級中等學校,101406,101406,私立萬能工商,私立,10,嘉義縣,608,水上鄉,嘉義縣水上鄉萬能路1號,,,5
110,高級中等學校,104319,104319,縣立竹崎高中,公立,10,嘉義縣,604,竹崎鄉,嘉義縣竹崎鄉竹崎村文化路23號,,,6
110,高級中等學校,104326,104326,縣立永慶高中,公立,10,嘉義縣,612,太保市,嘉義縣太保市信義二路1號,,,5
110,高級中等學校,110302,110302,國立新豐高中,公立,11,臺南市,711,歸仁區,臺南市歸仁區中正北路一段148號,,,3
110,高級中等學校,110308,110308,國立臺南大學附中,公立,11,臺南市,710,永康區,臺南市永康區中山南路948號,,,3
110,高級中等學校,110311,110311,國立北門高中,公立,11,臺南市,722,佳里區,臺南市佳里區六安里269號,,,5
110,高級中等學校,110312,110312,國立新營高中,公立,11,臺南市,730,新營區,臺南市新營區民權路101號,,,4
110,高級中等學校,110314,110314,國立後壁高中,公立,11,臺南市,731,後壁區,臺南市後壁區嘉苳里下茄苳132號,,,6
110,高級中等學校,110315,110315,國立善化高中,公立,11,臺南市,741,善化區,臺南市善化區大成路195號,,,3
110,高級中等學校,110317,110317,國立新化高中,公立,11,臺南市,712,新化區,臺南市新化區忠孝路2號,,,5
110,高級中等學校,110328,110328,國立南科國際實驗高中,公立,11,臺南市,744,新市區,臺南市新市區三舍里大順6路12巷6號,,,5
110,高級中等學校,110401,110401,國立新化高工,公立,11,臺南市,712,新化區,臺南市新化區東榮里信義路54號,,,5
110,高級中等學校,110403,110403,國立白河商工,公立,11,臺南市,732,白河區,臺南市白河區永安里新興路528號,,,6
110,高級中等學校,110404,110404,國立北門農工,公立,11,臺南市,722,佳里區,臺南市佳里區六安里117號,,,5
110,高級中等學校,110405,110405,國立曾文家商,公立,11,臺南市,721,麻豆區,臺南市麻豆區和平路9號,,,5
110,高級中等學校,110406,110406,國立新營高工,公立,11,臺南市,730,新營區,臺南市新營區中正路68號,,,4
110,高級中等學校,110407,110407,國立玉井工商,公立,11,臺南市,714,玉井區,臺南市玉井區中正路18號,,,6
110,高級中等學校,110409,110409,國立臺南高工,公立,11,臺南市,710,永康區,臺南市永康區中山南路193號,,,3
110,高級中等學校,110410,110410,國立曾文農工,公立,11,臺南市,721,麻豆區,臺南市麻豆區南勢里南勢1號,,,5
110,高級中等學校,111313,111313,私立南光高中,私立,11,臺南市,730,新營區,臺南市新營區中興路62號,,,4
110,高級中等學校,111320,111320,私立港明高中,私立,11,臺南市,723,西港區,臺南市西港區慶安路229號,,,5
110,高級中等學校,111321,111321,臺南市興國高中,私立,11,臺南市,730,新營區,臺南市新營區大同路86號,,,4
110,高級中等學校,111322,111322,私立明達高中,私立,11,臺南市,737,鹽水區,臺南市鹽水區橋南里忠孝路73號,,,5
110,高級中等學校,111323,111323,私立黎明高中,私立,11,臺南市,721,麻豆區,臺南市麻豆區井東里磚子井141號,,,5
110,高級中等學校,111326,111326,私立新榮高中,私立,11,臺南市,736,柳營區,臺南市柳營區光福里132之12號,,,5
110,高級中等學校,111419,111419,私立陽明工商,私立,11,臺南市,720,官田區,臺南市官田區官田里423號,,,5
110,高級中等學校,111427,111427,私立育德工家,私立,11,臺南市,730,新營區,臺南市新營區健康路211號,,,4
110,高級中等學校,114306,114306,市立大灣高中,公立,11,臺南市,710,永康區,臺南市永康區文賢街68巷1號,,,3
110,高級中等學校,114307,114307,市立永仁高中,公立,11,臺南市,710,永康區,臺南市永康區忠孝路74號,,,3
110,高級中等學校,120303,120303,國立鳳山高中,公立,12,高雄市,830,鳳山區,高雄市鳳山區光復路二段130號,,,2
110,高級中等學校,120304,120304,國立岡山高中,公立,12,高雄市,820,岡山區,高雄市岡山區公園路52號,,,3
110,高級中等學校,120311,120311,國立旗美高中,公立,12,高雄市,842,旗山區,高雄市旗山區東平里樹人路21號,,,6
110,高級中等學校,120319,120319,國立鳳新高中,公立,12,高雄市,830,鳳山區,高雄市鳳山區新富路257號,,,2
110,高級中等學校,120401,120401,國立旗山農工,公立,12,高雄市,842,旗山區,高雄市旗山區旗甲路一段195號,,,6
110,高級中等學校,120402,120402,國立岡山農工,公立,12,高雄市,820,岡山區,高雄市岡山區壽天里岡山路533號,,,3
110,高級中等學校,120409,120409,國立鳳山商工,公立,12,高雄市,830,鳳山區,高雄市鳳山區文衡路51號,,,2
110,高級中等學校,121302,121302,光禾華德福實驗學校,私立,12,高雄市,831,大寮區,高雄市大寮區至學路288號,,,3
110,高級中等學校,121306,121306,財團法人新光高中,私立,12,高雄市,831,大寮區,高雄市大寮區鳳屏一路217號,,,3
110,高級中等學校,121307,121307,財團法人普門中學,私立,12,高雄市,840,大樹區,高雄市大樹區大坑路140-11號,,,5
110,高級中等學校,121318,121318,私立正義高中,私立,12,高雄市,830,鳳山區,高雄市鳳山區南江街183號,,,2
110,高級中等學校,121320,121320,私立義大國際高中,私立,12,高雄市,840,大樹區,高雄市大樹區學城路1段6號,,,5
110,高級中等學校,121405,121405,私立中山工商,私立,12,高雄市,831,大寮區,高雄市大寮區會社里正氣路79號,,,3
110,高級中等學校,121410,121410,私立旗美商工,私立,12,高雄市,843,美濃區,高雄市美濃區中興路二段275號,,,6
110,高級中等學校,121413,121413,私立高英工商,私立,12,高雄市,831,大寮區,高雄市大寮區鳳林三路19巷44號,,,3
110,高級中等學校,121415,121415,私立華德工家,私立,12,高雄市,852,茄萣區,高雄市茄萣區濱海路四段66號,,,5
110,高級中等學校,121417,121417,私立高苑工商,私立,12,高雄市,825,橋頭區,高雄市橋頭區東林里芋寮路1號,,,5
110,高級中等學校,124302,124302,市立文山高中,公立,12,高雄市,833,鳥松區,高雄市鳥松區大埤路31號,,,3
110,高級中等學校,124311,124311,市立林園高中,公立,12,高雄市,832,林園區,高雄市林園區林園北路481號,,,5
110,高級中等學校,124313,124313,市立仁武高中,公立,12,高雄市,814,仁武區,高雄市仁武區仁林路20號,,,3
110,高級中等學校,124322,124322,市立路竹高中,公立,12,高雄市,821,路竹區,高雄市路竹區中華路292號,,,5
110,高級中等學校,124333,124333,市立六龜高中,公立,12,高雄市,844,六龜區,高雄市六龜區義寶里光復路212號,,,6
110,高級中等學校,124340,124340,市立福誠高中,公立,12,高雄市,830,鳳山區,高雄市鳳山區五甲三路176號,,,2
110,矯正學校、軍警學校,12C301,12C301,明陽中學,公立,12,高雄市,824,燕巢區,高雄市燕巢區橫山里正德新村6號,,,5
110,矯正學校、軍警學校,12M301,12M301,中正國防幹部預備學校,公立,12,高雄市,830,鳳山區,高雄市鳳山區凱旋路1號,,,2
